TITLE	Wt_IP20_KPO4
DATA TYPE
ORIGIN	JASCO
OWNER
DATE	06/09/28
TIME	13:40:22
SPECTROMETER/DATA SYSTEM	J-810
DELTAT	0
TUNITS	Temperature [C]
FIRSTT	25
LASTT	65
NPOINTST	9
DELTAX	-0.2
XUNITS	Wavelength [nm]
YUNITS	CD[mdeg]
YUNITS2	HT[V]
FIRSTX	260
LASTX	180
NPOINTS	401
XYDATA1	25	30	35	40	45	50	55	60	65	
224.4	-17.7589	-17.3617	-17.5901	-17.0388	-15.3513	-7.33348	-6.99351	-6.91714	-6.96502	
224.2	-18.4121	-18.1702	-17.8735	-17.4738	-14.9753	-7.01735	-6.97793	-6.95092	-7.01686	
224	-18.3525	-18.0949	-17.7642	-17.8572	-15.4267	-7.47628	-7.35596	-6.9804	-6.38217	
223.8	-18.5631	-18.4087	-17.7681	-17.1761	-14.9829	-7.31716	-7.03848	-6.91914	-6.99036	
223.6	-18.7295	-18.4381	-17.9485	-18.0731	-15.6228	-7.32831	-7.54159	-6.72203	-6.74295	
223.4	-18.6037	-18.2186	-18.2779	-17.3273	-15.7853	-7.53179	-7.06486	-7.15558	-7.29615	
223.2	-19.0065	-18.7329	-18.2246	-18.2256	-15.4036	-7.8538	-7.44259	-7.09752	-7.01944	
223	-18.7108	-18.8885	-18.1587	-17.8864	-15.8599	-7.9716	-7.50124	-7.49928	-7.19759	
222.8	-19.0636	-18.3982	-18.5486	-17.8798	-15.3017	-7.75787	-7.27764	-7.21089	-7.44217	
222.6	-18.684	-18.8825	-18.0628	-18.2267	-15.8255	-7.59937	-7.34909	-7.39406	-7.19935	
222.4	-18.843	-18.1596	-18.1847	-17.7282	-15.742	-7.73548	-7.63344	-7.59536	-7.09186	
222.2	-19.2531	-18.7875	-18.2607	-17.5533	-15.6558	-8.06238	-7.43759	-7.50978	-7.57807	
222	-19.0002	-18.5301	-18.696	-17.93	-16.0157	-7.58204	-7.84226	-7.23657	-7.59936	
221.8	-19.0723	-18.7388	-18.4709	-18.1304	-16.0818	-8.35699	-7.3892	-7.59431	-7.06518	
221.6	-18.834	-18.9622	-18.8317	-18.3796	-15.6967	-7.76876	-7.72769	-7.87331	-7.28473	
221.4	-19.1266	-18.7402	-18.2869	-18.2692	-15.8945	-8.17532	-8.03056	-7.62232	-7.39089	
221.2	-18.8732	-18.6155	-18.8871	-18.0905	-15.7618	-8.00463	-7.3015	-7.2108	-7.6145	
221	-19.2577	-19.1679	-18.6223	-18.2886	-15.65	-8.0113	-7.79944	-7.90568	-7.14937	
220.8	-18.8667	-18.8286	-18.8191	-18.7921	-16.4832	-8.13246	-7.34072	-7.71233	-7.2898	
220.6	-19.3193	-18.9779	-18.815	-18.1418	-16.4661	-7.55736	-8.17409	-7.45598	-7.56838	
220.4	-19.3985	-18.6249	-18.8718	-18.8847	-15.4477	-8.06108	-8.06797	-7.87274	-7.53919	
220.2	-19.1883	-19.1259	-18.9046	-18.573	-16.0955	-8.41693	-8.14653	-7.90865	-7.4826	
220	-19.4379	-18.8136	-18.6428	-17.9252	-16.116	-7.60975	-7.48154	-7.73908	-7.71876	
219.8	-19.3501	-18.964	-18.7413	-18.3212	-15.9959	-8.34381	-7.60654	-8.06268	-7.28448	
219.6	-19.2282	-18.8286	-18.8946	-18.3892	-16.3166	-8.06523	-7.50339	-7.7263	-7.70487	
219.4	-19.0125	-19.3574	-18.9254	-18.3658	-15.5439	-8.39197	-7.63427	-8.23169	-7.84482	
219.2	-19.567	-18.8975	-19.1133	-18.6098	-16.0059	-7.63117	-7.67046	-7.69161	-7.70284	
219	-18.795	-19.1622	-19.085	-18.8628	-16.1935	-7.5709	-7.55618	-7.59191	-7.65776	
218.8	-19.3287	-19.6458	-19.0462	-18.3559	-16.156	-7.59491	-7.60247	-7.59005	-8.05902	
218.6	-19.4818	-18.9695	-18.8989	-19.119	-16.1108	-7.4667	-7.8556	-7.64012	-8.14981	
